user_id,course_id,rating,course_title,organization,difficulty
134,88,4.521189374654523,Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development,University of Michigan,Mixed
134,459,4.238401588157298,International Security Management,Erasmus University Rotterdam,Beginner
134,725,4.412592407135633,Sharpened Visions: A Poetry Workshop,California Institute of the Arts,Beginner
135,747,3.9338131908188068,Sports Marketing,Northwestern University,Intermediate
135,778,4.125855488334025,Systems Biology and Biotechnology,Icahn School of Medicine at Mount Sinai,Intermediate
135,858,4.64024148595903,Web Applications for Everybody,University of Michigan,Intermediate
135,57,4.581489359338201,Applied Machine Learning in Python,University of Michigan,Intermediate
135,405,3.6447264600532097,Health Information Literacy for Data Analytics,"University of California, Davis",Intermediate
135,336,4.572183821617836,Front-End Web Development with React,The Hong Kong University of Science and Technology,Intermediate
135,446,4.0401636336618925,Instructional Methods in Health Professions Education,University of Michigan,Intermediate
135,650,3.9096567887771765,Perfect Tenses and Modals,"University of California, Irvine",Intermediate
135,195,4.19328981661619,Data Mining,University of Illinois at Urbana-Champaign,Intermediate
135,84,4.259557974563883,Become a Sustainable Business Change Agent,University of Colorado System,Intermediate
135,505,4.109911271056283,Introduction to Operations Management,University of Pennsylvania,Mixed
135,663,3.7764946560392834,Preparing for the Google Cloud Associate Cloud Engineer Exam,Google Cloud,Beginner
135,197,4.089339482174889,Data Science Math Skills,Duke University,Beginner
135,483,3.8651038609094392,Introduction to Cyber Security,New York University,Beginner
135,698,4.3558016604415535,Requirements Engineering: Secure Software  Specifications,University of Colorado System,Beginner
136,260,4.495566276070479,English for Business and Entrepreneurship,University of Pennsylvania,Beginner
136,527,4.165662977874078,Introduction to the Biology of Cancer,Johns Hopkins University,Beginner
136,241,4.436121004222322,Drug Commercialization,University of California San Diego,Beginner
136,358,4.005610827471541,Fundamentos de Finanzas Empresariales,Universidad de los Andes,Beginner
136,209,4.1291763252830975,De-Mystifying Mindfulness,Universiteit Leiden,Beginner
136,571,3.946888545259909,Machine Learning with TensorFlow on Google Cloud Platform,Google Cloud,Intermediate
136,171,4.760437938530515,Crash Course on Python,Google,Beginner
136,723,4.750015408603718,Sequence Models,deeplearning.ai,Intermediate
137,380,4.240964492149977,Global Diplomacy – Diplomacy in the Modern World,SOAS University of London,Mixed
137,515,3.5798474026804725,Introduction to Spreadsheets and Models,University of Pennsylvania,Mixed
137,718,4.076074225418104,Search Engine Optimization Fundamentals,"University of California, Davis",Mixed
137,528,5.0,Introductory Human Physiology,Duke University,Mixed
137,608,4.304745719847553,Modeling Risk and Realities,University of Pennsylvania,Mixed
137,746,3.9264660314653685,"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,Mixed
137,505,4.355346564060131,Introduction to Operations Management,University of Pennsylvania,Mixed
137,613,4.884004063693863,Moral Foundations of Politics,Yale University,Mixed
137,808,3.984671656356241,The Power of Macroeconomics: Economic Principles in the Real World,"University of California, Irvine",Mixed
137,578,4.092649550394544,Managing Project Risks and Changes,"University of California, Irvine",Mixed
137,234,3.5106469135382614,Dino 101: Dinosaur Paleobiology,University of Alberta,Beginner
137,236,4.055858388440983,Diseño Instruccional: Aprendizaje activo y Pedagogía digital,Tecnológico de Monterrey,Beginner
137,243,4.470630874472386,Dynamic Public Speaking,University of Washington,Beginner
137,823,4.129120592390382,The hidden value – Lean in manufacturing and services,École des Ponts ParisTech,Beginner
137,392,4.009160660136831,Google IT Support,Google,Beginner
138,161,4.276718864505493,Control of Mobile Robots,Georgia Institute of Technology,Mixed
138,835,4.385123218992586,Understanding Clinical Research: Behind the Statistics,University of Cape Town,Mixed
138,801,4.284589090561731,The Economics of Health Care Delivery,University of Pennsylvania,Mixed
138,772,3.9448273945027945,Supply Chain Principles,Georgia Institute of Technology,Mixed
138,367,4.629951944223373,Gender and Sexuality: Diversity and Inclusion in the Workplace,University of Pittsburgh,Beginner
139,74,3.813400380863526,Autodesk CAD/CAM for Manufacturing,Autodesk,Intermediate
139,46,4.166353364602992,"Anatomy of the Chest, Abdomen, and Pelvis",Yale University,Intermediate
139,318,4.682257045506657,Finanzas corporativas,Universidad Nacional Autónoma de México,Intermediate
139,254,4.189080598347384,Electronic Music Production,Berklee College of Music,Intermediate
139,375,4.165223954801811,Getting Started with AWS Machine Learning,Amazon Web Services,Intermediate
139,537,4.438985742850375,Julia Scientific Programming,University of Cape Town,Beginner
139,534,4.062612453093305,Japanese for beginners 1,Saint Petersburg State University,Beginner
139,343,4.079578231227376,Fundamentals of Accounting,University of Illinois at Urbana-Champaign,Beginner
140,709,3.8139936806647725,SAS Programmer,SAS,Beginner
140,730,3.72297145587478,Smart Cities – Management of Smart Urban Infrastructures,École Polytechnique Fédérale de Lausanne,Beginner
140,65,4.771076057389889,Arizona State University TESOL,Arizona State University,Beginner
140,241,4.015423988632803,Drug Commercialization,University of California San Diego,Beginner
140,447,3.900764319681097,Integrative Health and Medicine,University of Minnesota,Beginner
140,419,4.220981785882265,IBM Customer Engagement Specialist Professional Certificate,IBM,Beginner
140,594,4.176130438974247,Mathematics for Data Science,National Research University Higher School of Economics,Beginner
140,832,4.067646068495352,UI / UX Design,California Institute of the Arts,Beginner
140,186,4.309377031769846,Data Analysis and Interpretation,Wesleyan University,Beginner
140,159,3.7853534309639194,Content Strategy for Professionals,Northwestern University,Beginner
140,877,4.266095708511664,Искусство ведения бизнеса,Saint Petersburg State University,Beginner
140,711,4.1017136719661735,SQL for Data Science,"University of California, Davis",Beginner
140,620,4.285383132122633,Nanotechnology: A Maker’s Course,Duke University,Mixed
141,137,4.147664105248687,Claves de la Dirección de Empresas,IESE Business School,Beginner
141,152,4.041496714020765,Computer Security and Systems Management,University of Colorado System,Beginner
141,737,3.7666329598294257,Software Design and Architecture,University of Alberta,Beginner
141,415,4.348908659039674,Human Resource Management: HR for People Managers,University of Minnesota,Beginner
141,204,4.32505644637137,Data Visualization with Tableau,"University of California, Davis",Beginner
141,676,4.157958376393839,Project Execution,"University of California, Irvine",Beginner
141,725,3.874376675937265,Sharpened Visions: A Poetry Workshop,California Institute of the Arts,Beginner
141,507,4.34409572784868,Introduction to Philosophy,The University of Edinburgh,Mixed
141,679,4.250671972325588,Project Management Principles and Practices,"University of California, Irvine",Beginner
141,616,4.2466526290450455,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,Intermediate
141,373,4.065326889448096,Get Interactive: Practical Teaching with Technology,Bloomsbury Learning Exchange,Beginner
142,45,4.040770310183715,Anatomy,University of Michigan,Beginner
142,150,3.9148209792813535,Computational Social Science,"University of California, Davis",Beginner
142,512,4.478339947746901,Introduction to Psychology,Yale University,Beginner
142,151,4.2423202060847,Computational Thinking for Problem Solving,University of Pennsylvania,Beginner
142,14,3.858353549344828,AWS Fundamentals: Building Serverless Applications,Amazon Web Services,Beginner
143,416,4.0955475141245525,IBM AI Engineering,IBM,Intermediate
143,546,4.086095665419855,Leading: Human Resource Management and Leadership,Macquarie University,Intermediate
143,294,4.032727776036115,Excel Skills for Business: Intermediate I,Macquarie University,Intermediate
143,26,3.970176832836494,Advanced Business Analytics,University of Colorado Boulder,Intermediate
143,55,4.383271371931107,Applied Data Science Capstone,IBM,Intermediate
143,616,4.509013773561308,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,Intermediate
143,176,4.374098160428237,Cuidado de heridas en el ámbito hospitalario,Universidad Nacional Autónoma de México,Intermediate
143,288,4.702553962023077,Evaluación educativa,Universidad Nacional Autónoma de México,Beginner
143,151,4.345729247081442,Computational Thinking for Problem Solving,University of Pennsylvania,Beginner
143,757,4.47680950718685,Strategic Leadership and Management,University of Illinois at Urbana-Champaign,Beginner
143,632,4.150791270334125,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,Intermediate
144,94,4.277148737564244,Blockchain,University at Buffalo,Intermediate
144,433,3.5507714111083466,Influencer Marketing Strategy,Rutgers the State University of New Jersey,Intermediate
144,569,3.6677659448412236,Machine Learning for Trading,Google Cloud,Intermediate
144,412,4.198580655745379,How Things Work: An Introduction to Physics,University of Virginia,Intermediate
144,123,3.802697550342854,C# Programming for Unity Game Development,University of Colorado System,Beginner
144,627,4.845960845208897,Neurolinguistics,Saint Petersburg State University,Mixed
145,830,4.123094892580082,U.S. Federal Taxation,University of Illinois at Urbana-Champaign,Intermediate
145,163,4.48215402431055,Convolutional Neural Networks in TensorFlow,deeplearning.ai,Intermediate
145,675,4.350552164375466,Programming with Google Go,"University of California, Irvine",Intermediate
145,487,3.657984547295904,Introduction to Data Science in Python,University of Michigan,Intermediate
145,626,3.951053337571769,Neural Networks and Deep Learning,deeplearning.ai,Intermediate
145,714,3.975571154468765,Sample-based Learning Methods,University of Alberta,Intermediate
145,315,4.122957903245749,Financial Reporting,University of Illinois at Urbana-Champaign,Intermediate
145,696,4.4041282223594225,Renewable Energy and Green Building Entrepreneurship,Duke University,Beginner
145,408,4.234918386661004,Healthcare Organization Operations,Rutgers the State University of New Jersey,Beginner
145,727,4.704155230791653,Six Sigma Green Belt,University System of Georgia,Intermediate
145,32,4.029108849623494,Age of Cathedrals,Yale University,Beginner
146,38,3.9940526104137435,Algorithms,Stanford University,Intermediate
146,584,4.120793359121101,Marketing Gerencial,Universidad de Chile,Intermediate
146,55,3.741809092545972,Applied Data Science Capstone,IBM,Intermediate
146,563,4.146520481853432,Machine Learning,University of Washington,Intermediate
146,632,3.963532325965132,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,Intermediate
146,294,4.407606186683521,Excel Skills for Business: Intermediate I,Macquarie University,Intermediate
146,10,3.983023292355258,AI for Medical Prognosis,deeplearning.ai,Intermediate
146,549,4.075614255722345,Learn English: Advanced Academic Speaking and Listening,"University of California, Irvine",Intermediate
